CustomerID,Gender,Age,MaritalStatus,TenureMonths,Region,CreditCardType,AccountBalance,CreditLimit,TransactionsLast6Months,AvgTransactionValue,LatePayments,CustomerServiceCalls,OnlineBankingUsagePercent,OffersRedeemed,SatisfactionScore,Churn,ChurnReason,CustomerLifetimeValue,RiskSegment
CUST04479,Male,40,Single,99,Kolkata,Gold,818188,1420329,42,23684,2,1,31,1,3,No,nan,2344716,Medium
CUST04480,Female,47,Single,68,Rural Areas,Gold,237814,419764,30,24410,3,1,67,4,1,No,nan,1659880,Medium
CUST04481,Male,32,Single,99,Kolkata,Silver,635582,927470,0,47577,4,0,65,5,2,Yes,Better Offers Elsewhere,4710123,Medium
CUST04482,Female,29,Single,106,Ahmedabad,Silver,50116,73068,19,22904,1,0,29,7,2,No,nan,2427824,Medium
CUST04483,Female,44,Married,120,Chennai,Gold,53797,85520,11,35675,6,2,51,9,3,Yes,Low Satisfaction,4281000,Medium
CUST04484,Female,37,Divorced,77,Mumbai,Gold,109683,179171,16,4291,1,0,94,1,5,Yes,Low Satisfaction,330407,Low
CUST04485,Male,46,Married,101,Kolkata,Silver,78579,135119,14,32708,0,1,56,6,5,No,nan,3303508,Low
CUST04486,Male,28,Single,96,Mumbai,Gold,126555,214405,33,39776,0,1,45,8,5,No,nan,3818496,Low
CUST04487,Female,20,Single,45,Bengaluru,Silver,67716,101439,49,47675,0,0,2,9,5,No,nan,2145375,Medium
CUST04488,Female,32,Married,59,Ahmedabad,Silver,293790,422325,15,10129,4,2,62,8,5,Yes,Low Satisfaction,597611,Medium
CUST04489,Female,30,Divorced,120,Rural Areas,Gold,136394,197271,3,33394,2,1,43,9,3,No,nan,4007280,Medium
CUST04490,Male,37,Single,65,Kolkata,Gold,107813,185041,7,22490,4,1,68,3,2,No,nan,1461850,Medium
CUST04491,Male,31,Single,63,Pune,Silver,46261,71543,33,43080,3,1,97,9,3,No,nan,2714040,Medium
CUST04492,Male,45,Married,75,Mumbai,Gold,933011,1219892,45,8194,2,2,77,5,4,No,nan,614550,Medium
CUST04493,Male,35,Married,90,Hyderabad,Gold,260800,314195,24,36587,3,1,54,5,4,Yes,High Fees,3292830,Medium
CUST04494,Female,39,Married,67,Ahmedabad,Gold,4827,5907,14,9173,6,0,57,6,1,No,nan,614591,Medium
CUST04495,Female,39,Married,49,Hyderabad,Gold,172812,327308,27,38699,2,0,61,9,5,No,nan,1896251,Medium
CUST04496,Male,39,Married,115,Chennai,Gold,106914,167455,8,32687,1,0,100,6,2,No,nan,3759005,Medium
CUST04497,Male,37,Divorced,77,Ahmedabad,Silver,96584,166698,1,4878,1,2,6,9,1,Yes,High Fees,375606,Medium
CUST04498,Female,43,Single,32,Ahmedabad,Silver,112697,218996,16,24053,2,2,78,1,4,Yes,Better Offers Elsewhere,769696,Medium
CUST04499,Male,30,Divorced,112,Hyderabad,Silver,428718,557772,9,44280,1,0,18,4,1,No,nan,4959360,Medium
CUST04500,Male,51,Single,50,Ahmedabad,Silver,742722,1157229,8,39758,2,0,18,0,4,No,nan,1987900,Medium
CUST04501,Male,35,Married,87,Hyderabad,Gold,61837,100871,30,23024,3,3,80,1,4,Yes,Poor Service,2003088,Medium
CUST04502,Male,24,Married,58,Chennai,Gold,67458,126364,1,43831,4,1,47,5,3,Yes,High Fees,2542198,Medium
CUST04503,Male,39,Married,52,Hyderabad,Silver,47603,94966,23,17122,3,2,76,4,1,Yes,High Fees,890344,Medium
CUST04504,Male,29,Married,23,Tier-2 Cities,Silver,293906,520020,18,1920,2,1,56,7,4,Yes,Better Offers Elsewhere,44160,Medium
CUST04505,Female,44,Single,115,Ahmedabad,Silver,56290,96451,16,47940,4,1,20,0,2,No,nan,5513100,Medium
CUST04506,Male,60,Single,30,Pune,Silver,705487,1365999,42,840,5,0,0,8,4,No,nan,25200,Medium
CUST04507,Male,30,Married,70,Kolkata,Gold,144165,269574,48,44810,0,1,81,3,3,Yes,Better Offers Elsewhere,3136700,Medium
CUST04508,Female,41,Married,119,Pune,Silver,404978,766232,9,40788,1,1,23,0,1,Yes,High Fees,4853772,Medium
CUST04509,Female,20,Single,71,Mumbai,Gold,145116,174453,49,44453,1,1,29,4,4,Yes,High Fees,3156163,Medium
CUST04510,Female,42,Divorced,111,Ahmedabad,Platinum,411731,663523,27,5487,2,4,61,9,5,Yes,Poor Service,609057,Medium
CUST04511,Male,29,Single,30,Kolkata,Silver,70151,128108,37,26562,4,0,70,8,5,No,nan,796860,Medium
CUST04512,Female,31,Married,37,Pune,Silver,319009,429119,47,46017,2,0,26,6,4,Yes,Technical Issues,1702629,Medium
CUST04513,Male,26,Single,48,Pune,Silver,317401,571690,27,32956,3,1,51,2,1,Yes,Technical Issues,1581888,Medium
CUST04514,Male,45,Married,32,Ahmedabad,Gold,151626,183062,49,38680,2,3,26,7,3,No,nan,1237760,Medium
CUST04515,Male,48,Single,70,Pune,Gold,159379,264590,49,25808,2,2,66,1,2,Yes,High Fees,1806560,Medium
CUST04516,Female,38,Married,35,Hyderabad,Silver,64815,121921,0,20362,4,0,79,3,1,Yes,Low Satisfaction,712670,Medium
CUST04517,Female,29,Single,96,Hyderabad,Gold,145055,224121,2,8170,1,2,3,6,3,No,nan,784320,Medium
CUST04518,Female,53,Single,76,Kolkata,Platinum,606317,1086254,14,24746,0,0,44,3,4,No,nan,1880696,Medium
CUST04519,Female,30,Married,68,Kolkata,Silver,54392,88349,9,14266,0,1,56,8,2,No,nan,970088,Medium
CUST04520,Female,18,Married,32,Chennai,Silver,120334,206713,20,30181,4,1,0,2,1,No,nan,965792,High
CUST04521,Male,42,Single,59,Pune,Platinum,48742,78637,36,8823,2,2,96,0,4,No,nan,520557,Medium
CUST04522,Male,26,Single,118,Bengaluru,Gold,107169,169398,14,2357,0,0,43,9,2,Yes,Low Satisfaction,278126,Medium
CUST04523,Male,47,Married,35,Kolkata,Platinum,489695,917346,22,47723,2,0,89,1,4,Yes,Better Offers Elsewhere,1670305,Medium
CUST04524,Male,34,Single,112,Bengaluru,Gold,308208,392716,13,31087,1,0,66,8,5,No,nan,3481744,Low
CUST04525,Female,44,Divorced,16,Ahmedabad,Platinum,90337,150656,14,26318,1,2,3,4,5,No,nan,421088,Medium
CUST04526,Female,52,Married,119,Kolkata,Silver,49148,63491,9,25747,4,1,32,4,3,No,nan,3063893,Medium
CUST04527,Male,25,Single,115,Rural Areas,Gold,423734,699265,8,33772,5,3,49,4,2,Yes,Technical Issues,3883780,Medium
CUST04528,Female,32,Married,79,Hyderabad,Platinum,104557,206068,43,40735,1,1,4,9,5,No,nan,3218065,Medium
CUST04529,Female,37,Married,105,Mumbai,Gold,22448,27962,38,19040,3,1,92,0,4,No,nan,1999200,Medium
CUST04530,Male,53,Single,52,Chennai,Silver,299534,460565,4,26337,0,1,51,2,3,Yes,Poor Service,1369524,Medium
CUST04531,Male,31,Married,66,Tier-2 Cities,Silver,50288,92609,24,8984,0,1,10,2,5,Yes,Low Satisfaction,592944,Medium
CUST04532,Female,32,Married,6,Kolkata,Silver,377426,564536,41,31182,2,0,2,1,3,Yes,Technical Issues,187092,High
CUST04533,Female,42,Divorced,14,Mumbai,Silver,67960,109840,25,32207,2,1,17,6,2,Yes,Better Offers Elsewhere,450898,High
CUST04534,Male,32,Married,105,Chennai,Silver,150838,194847,7,45110,1,0,29,4,5,No,nan,4736550,Low
CUST04535,Male,39,Single,29,Hyderabad,Gold,48997,67540,21,5423,2,2,80,0,5,No,nan,157267,Medium
CUST04536,Male,22,Single,106,Pune,Gold,343728,601228,24,42519,1,0,45,0,1,No,nan,4507014,Medium
CUST04537,Female,60,Single,26,Pune,Silver,176996,329720,47,16420,3,1,93,3,1,No,nan,426920,Medium
CUST04538,Male,24,Single,18,Ahmedabad,Gold,358906,616300,11,43763,3,1,93,7,2,Yes,Low Satisfaction,787734,High
CUST04539,Male,34,Single,111,Kolkata,Silver,79851,149284,8,22438,1,1,96,8,2,Yes,Technical Issues,2490618,Medium
CUST04540,Female,37,Married,4,Hyderabad,Silver,16518,27825,9,13819,2,0,16,2,1,Yes,Low Satisfaction,55276,High
CUST04541,Female,57,Single,101,Delhi,Silver,39370,72762,47,42661,0,1,38,7,5,Yes,Technical Issues,4308761,Low
CUST04542,Female,24,Single,57,Rural Areas,Gold,707035,1404390,9,7400,2,3,79,7,3,Yes,Poor Service,421800,Medium
CUST04543,Female,57,Married,119,Delhi,Silver,61275,77590,8,2660,1,3,32,6,2,No,nan,316540,Medium
CUST04544,Female,45,Single,53,Bengaluru,Silver,187120,296345,25,16736,2,0,65,0,1,No,nan,887008,Medium
CUST04545,Male,42,Single,102,Chennai,Silver,977493,1321486,34,6721,4,2,65,6,3,No,nan,685542,Medium
CUST04546,Male,28,Single,25,Hyderabad,Platinum,53954,84825,26,25794,6,1,87,3,1,No,nan,644850,High
CUST04547,Female,43,Single,47,Hyderabad,Silver,192993,308724,30,10538,1,0,4,0,4,Yes,Technical Issues,495286,Medium
CUST04548,Female,30,Married,52,Bengaluru,Gold,68589,116432,18,20151,1,2,35,7,5,No,nan,1047852,Medium
CUST04549,Female,50,Married,93,Mumbai,Gold,29792,46220,42,23860,4,2,2,2,3,Yes,Poor Service,2218980,Medium
CUST04550,Female,28,Single,34,Bengaluru,Gold,57507,83946,37,8755,2,1,31,9,1,No,nan,297670,Medium
CUST04551,Female,36,Single,16,Chennai,Platinum,465178,574278,5,3199,0,1,13,3,3,No,nan,51184,Medium
CUST04552,Male,32,Single,101,Tier-2 Cities,Silver,123437,151560,14,44393,3,1,37,0,4,Yes,Better Offers Elsewhere,4483693,Medium
CUST04553,Male,28,Married,94,Rural Areas,Silver,54510,73043,28,22428,3,0,4,7,4,Yes,Low Satisfaction,2108232,Medium
CUST04554,Male,45,Married,87,Ahmedabad,Platinum,67956,105956,46,48669,2,0,100,7,5,No,nan,4234203,Low
CUST04555,Male,43,Married,36,Chennai,Silver,60640,93022,44,872,3,4,45,6,1,Yes,High Fees,31392,High
CUST04556,Female,50,Single,28,Pune,Gold,664039,898150,4,47812,1,0,89,2,1,No,nan,1338736,Medium
CUST04557,Male,20,Single,65,Tier-2 Cities,Gold,83362,154875,13,19398,3,0,55,1,1,Yes,Better Offers Elsewhere,1260870,Medium
CUST04558,Female,48,Married,72,Delhi,Gold,730760,1276487,1,24355,5,1,80,3,2,No,nan,1753560,Medium
CUST04559,Female,63,Married,53,Bengaluru,Platinum,358056,527965,22,35258,2,0,59,1,5,Yes,Better Offers Elsewhere,1868674,Medium
CUST04560,Female,33,Divorced,42,Mumbai,Platinum,303940,558512,43,10107,2,0,82,0,4,No,nan,424494,Medium
CUST04561,Male,56,Single,79,Ahmedabad,Gold,63554,126561,45,40058,3,0,74,8,5,No,nan,3164582,Low
CUST04562,Female,35,Married,98,Delhi,Silver,20626,28794,18,9053,1,0,6,4,2,No,nan,887194,Medium
CUST04563,Male,24,Married,19,Pune,Platinum,206205,307260,23,5883,3,0,12,2,1,Yes,Better Offers Elsewhere,111777,High
CUST04564,Male,34,Divorced,44,Pune,Silver,100246,199922,19,48843,1,1,24,2,4,Yes,Technical Issues,2149092,Medium
CUST04565,Female,48,Single,30,Bengaluru,Silver,112357,147222,46,1215,2,3,11,8,1,Yes,Better Offers Elsewhere,36450,High
CUST04566,Female,29,Married,74,Delhi,Platinum,32842,41438,26,10337,3,2,30,0,2,No,nan,764938,Medium
CUST04567,Female,31,Single,44,Bengaluru,Silver,623073,1007380,23,14450,4,2,91,0,2,Yes,Better Offers Elsewhere,635800,Medium
CUST04568,Male,43,Married,117,Ahmedabad,Silver,77978,122795,16,8492,1,3,14,2,1,Yes,Low Satisfaction,993564,Medium
CUST04569,Female,38,Single,27,Tier-2 Cities,Silver,46075,58175,24,27317,1,0,96,4,1,Yes,Low Satisfaction,737559,Medium
CUST04570,Male,43,Married,84,Ahmedabad,Platinum,183739,263119,45,34318,3,3,10,0,3,Yes,Poor Service,2882712,Medium
CUST04571,Female,40,Married,89,Delhi,Gold,53532,82179,30,13857,2,0,31,4,4,No,nan,1233273,Medium
CUST04572,Female,42,Single,73,Tier-2 Cities,Gold,51134,94995,27,5242,1,2,79,4,4,No,nan,382666,Medium
CUST04573,Male,33,Married,104,Hyderabad,Silver,78873,139311,49,13869,1,1,8,5,5,No,nan,1442376,Medium
CUST04574,Male,40,Single,34,Delhi,Gold,45901,88663,27,5544,2,0,51,7,5,No,nan,188496,Medium
CUST04575,Male,28,Married,85,Tier-2 Cities,Gold,57304,84007,21,10788,0,1,40,0,2,No,nan,916980,Medium
CUST04576,Male,50,Single,24,Kolkata,Silver,32001,46321,4,25878,1,1,11,8,4,Yes,Low Satisfaction,621072,Medium
CUST04577,Male,31,Single,56,Hyderabad,Silver,94128,147832,43,7761,2,1,82,8,2,No,nan,434616,Medium
CUST04578,Male,49,Married,7,Mumbai,Silver,97635,117750,41,44114,0,0,77,0,1,Yes,High Fees,308798,High
CUST04579,Female,35,Single,68,Delhi,Platinum,66632,91009,7,18564,4,1,11,5,4,Yes,High Fees,1262352,Medium
CUST04580,Female,40,Married,51,Mumbai,Gold,253555,347161,37,10299,2,0,63,9,2,Yes,Poor Service,525249,Medium
CUST04581,Male,33,Married,8,Chennai,Platinum,53775,67158,27,4022,2,0,87,5,3,Yes,Technical Issues,32176,High
CUST04582,Female,27,Divorced,56,Delhi,Silver,51910,81192,46,14190,0,3,72,7,3,Yes,Poor Service,794640,Medium
CUST04583,Male,20,Married,77,Mumbai,Gold,258332,497138,11,2557,0,3,84,7,4,No,nan,196889,Medium
CUST04584,Female,27,Single,58,Bengaluru,Gold,177584,213673,24,35989,1,1,11,1,4,No,nan,2087362,Medium
CUST04585,Female,34,Married,85,Chennai,Gold,44080,75056,37,38089,1,1,36,8,5,Yes,Poor Service,3237565,Medium
CUST04586,Male,40,Single,99,Chennai,Platinum,519932,989672,43,35831,1,0,4,9,4,No,nan,3547269,Medium
CUST04587,Male,48,Divorced,69,Bengaluru,Silver,96944,124671,14,15059,1,0,8,0,5,No,nan,1039071,Medium
CUST04588,Male,33,Married,116,Delhi,Silver,64370,124479,43,14192,5,2,56,4,3,Yes,Better Offers Elsewhere,1646272,Medium
CUST04589,Female,29,Married,8,Ahmedabad,Gold,1162442,2156117,40,48929,4,3,19,9,3,No,nan,391432,High
CUST04590,Male,23,Single,66,Rural Areas,Gold,161196,221105,33,702,0,0,69,1,3,No,nan,46332,Medium
CUST04591,Female,42,Married,24,Delhi,Gold,870072,1674257,44,34209,3,1,12,9,1,Yes,Poor Service,821016,High
CUST04592,Male,51,Married,42,Kolkata,Silver,41094,75744,12,17472,2,1,79,0,4,No,nan,733824,Medium
CUST04593,Female,50,Married,54,Pune,Gold,82518,106374,7,42030,2,0,83,6,3,Yes,Low Satisfaction,2269620,Medium
CUST04594,Female,45,Single,16,Tier-2 Cities,Silver,330380,615986,12,10037,4,2,4,8,5,Yes,Low Satisfaction,160592,Medium
CUST04595,Male,44,Divorced,4,Bengaluru,Silver,37671,61544,35,2142,1,1,42,1,5,Yes,Low Satisfaction,8568,High
CUST04596,Female,54,Single,59,Mumbai,Gold,72643,134590,5,1865,4,2,80,7,2,No,nan,110035,Medium
CUST04597,Female,41,Married,94,Tier-2 Cities,Gold,524789,889061,37,40824,3,0,53,4,2,No,nan,3837456,Medium
CUST04598,Male,44,Married,46,Mumbai,Silver,69802,105644,31,508,4,1,61,5,1,No,nan,23368,Medium
CUST04599,Female,34,Single,94,Ahmedabad,Silver,1182564,1987786,20,29320,1,1,9,9,5,No,nan,2756080,Medium
CUST04600,Male,24,Single,99,Delhi,Silver,96166,164342,43,34303,2,0,29,6,2,No,nan,3395997,Medium
CUST04601,Male,31,Married,106,Pune,Silver,479805,869869,43,46031,3,1,6,3,4,No,nan,4879286,Medium
CUST04602,Male,37,Single,13,Bengaluru,Gold,128917,240371,48,18501,1,2,56,2,4,Yes,High Fees,240513,Medium
CUST04603,Male,38,Single,37,Hyderabad,Platinum,123333,213436,6,7222,1,0,10,1,4,No,nan,267214,Medium
CUST04604,Female,57,Married,54,Hyderabad,Silver,82981,165274,25,20600,1,1,71,0,4,No,nan,1112400,Medium
CUST04605,Female,38,Married,49,Chennai,Gold,258409,471038,14,17960,2,1,50,3,2,No,nan,880040,Medium
CUST04606,Female,49,Married,113,Ahmedabad,Platinum,109467,211119,48,24487,0,0,63,5,1,Yes,Technical Issues,2767031,Medium
CUST04607,Male,33,Single,75,Kolkata,Platinum,45853,66743,41,4515,5,0,100,2,2,No,nan,338625,Medium
CUST04608,Female,34,Single,58,Pune,Silver,26384,38335,22,40397,3,0,30,2,4,Yes,Technical Issues,2343026,Medium
CUST04609,Female,24,Married,19,Kolkata,Platinum,46506,69287,37,3462,2,1,0,9,3,Yes,High Fees,65778,Medium
CUST04610,Male,30,Married,18,Chennai,Silver,197148,305928,40,5340,2,1,88,7,4,No,nan,96120,Medium
CUST04611,Male,43,Married,60,Hyderabad,Silver,284182,559588,14,21033,2,5,57,4,1,Yes,Better Offers Elsewhere,1261980,High
CUST04612,Female,38,Married,17,Bengaluru,Silver,45256,56969,47,20954,1,2,91,1,5,Yes,Poor Service,356218,Medium
CUST04613,Male,47,Married,11,Hyderabad,Silver,58073,92844,39,48605,1,2,86,9,5,Yes,High Fees,534655,Medium
CUST04614,Male,39,Single,15,Hyderabad,Silver,1138079,1512425,15,6199,0,2,50,8,4,Yes,Better Offers Elsewhere,92985,Medium
CUST04615,Male,34,Divorced,72,Hyderabad,Silver,196066,362470,31,6422,4,0,92,0,1,Yes,Poor Service,462384,Medium
CUST04616,Male,59,Married,108,Bengaluru,Silver,1204676,1475626,36,25419,1,0,21,5,2,No,nan,2745252,Medium
CUST04617,Female,37,Married,93,Ahmedabad,Platinum,543586,850231,17,27008,4,2,73,4,1,Yes,High Fees,2511744,Medium
CUST04618,Male,49,Divorced,17,Chennai,Platinum,44148,66919,19,22164,0,4,45,2,4,No,nan,376788,Medium
CUST04619,Male,33,Divorced,90,Delhi,Silver,685502,873154,45,32770,2,2,16,0,2,No,nan,2949300,Medium
CUST04620,Male,45,Married,120,Pune,Platinum,68263,102488,1,25778,1,4,12,0,5,Yes,Low Satisfaction,3093360,Medium
CUST04621,Male,47,Single,5,Ahmedabad,Platinum,534487,987317,22,15362,3,1,79,4,4,No,nan,76810,High
CUST04622,Male,40,Divorced,61,Chennai,Gold,158287,207352,29,14098,3,0,75,6,5,Yes,High Fees,859978,Medium
CUST04623,Male,18,Married,4,Hyderabad,Silver,113359,225222,2,2398,1,0,78,7,4,Yes,Better Offers Elsewhere,9592,High
CUST04624,Male,38,Married,56,Ahmedabad,Gold,260373,324623,45,23439,3,0,38,2,2,Yes,Technical Issues,1312584,Medium
CUST04625,Male,50,Married,88,Kolkata,Platinum,677824,970157,38,31788,1,3,18,6,1,Yes,Poor Service,2797344,Medium
CUST04626,Female,43,Married,75,Tier-2 Cities,Gold,286136,520744,46,25274,1,0,84,7,5,Yes,Technical Issues,1895550,Low
CUST04627,Male,42,Married,94,Hyderabad,Silver,165982,246652,48,3322,2,0,60,2,2,No,nan,312268,Medium
CUST04628,Female,20,Married,104,Hyderabad,Gold,65655,104016,0,37752,2,2,95,9,5,Yes,Technical Issues,3926208,Low
CUST04629,Male,30,Married,48,Delhi,Gold,892926,1204848,40,25549,3,0,4,7,3,Yes,Better Offers Elsewhere,1226352,Medium
CUST04630,Male,42,Married,48,Pune,Gold,67298,119278,21,22384,2,2,56,4,2,Yes,Low Satisfaction,1074432,Medium
CUST04631,Male,42,Married,35,Tier-2 Cities,Silver,259220,348296,28,13552,4,0,46,4,2,Yes,Better Offers Elsewhere,474320,Medium
CUST04632,Male,50,Married,108,Kolkata,Silver,122205,229621,13,18538,0,1,78,7,1,Yes,Technical Issues,2002104,Medium
CUST04633,Female,36,Married,120,Kolkata,Platinum,182486,297744,47,17475,2,2,31,5,1,Yes,Better Offers Elsewhere,2097000,Medium
CUST04634,Male,42,Single,109,Kolkata,Platinum,274110,449136,27,35116,0,1,0,5,4,Yes,Technical Issues,3827644,Medium
CUST04635,Male,38,Single,33,Mumbai,Silver,579187,1127566,20,13769,1,0,78,5,1,Yes,Better Offers Elsewhere,454377,Medium
CUST04636,Female,28,Married,100,Kolkata,Platinum,1092813,1987170,44,3541,2,1,34,9,4,Yes,Better Offers Elsewhere,354100,Medium
CUST04637,Female,18,Married,21,Rural Areas,Silver,45469,81594,31,17051,2,1,83,0,1,Yes,Poor Service,358071,High
CUST04638,Male,42,Single,102,Ahmedabad,Gold,596897,1126005,5,4879,2,0,30,0,1,No,nan,497658,Medium
CUST04639,Female,39,Single,5,Bengaluru,Gold,949157,1208707,0,8161,2,0,19,2,4,Yes,Technical Issues,40805,High
CUST04640,Female,31,Single,64,Tier-2 Cities,Platinum,434287,773393,20,7467,5,4,46,1,3,No,nan,477888,Medium
CUST04641,Female,21,Married,69,Tier-2 Cities,Platinum,735551,1019890,3,30370,2,2,23,8,2,Yes,Low Satisfaction,2095530,Medium
CUST04642,Male,44,Married,21,Hyderabad,Silver,70408,100314,2,45467,3,1,39,1,4,Yes,Low Satisfaction,954807,Medium
CUST04643,Male,35,Single,89,Chennai,Platinum,43307,52493,48,16174,1,0,73,3,3,No,nan,1439486,Medium
CUST04644,Male,43,Married,74,Chennai,Silver,277107,530653,29,20894,2,0,77,6,1,Yes,Low Satisfaction,1546156,Medium
CUST04645,Female,56,Single,83,Mumbai,Gold,207295,371325,30,14031,1,1,98,9,4,No,nan,1164573,Medium
CUST04646,Male,18,Married,32,Rural Areas,Gold,1167778,1531458,33,21870,1,0,63,6,3,Yes,High Fees,699840,Medium
CUST04647,Female,31,Married,18,Kolkata,Gold,275509,402887,18,19065,4,1,92,5,3,Yes,High Fees,343170,Medium
CUST04648,Male,35,Married,58,Kolkata,Silver,418349,662642,19,1332,0,3,72,4,2,Yes,High Fees,77256,Medium
CUST04649,Male,52,Single,98,Kolkata,Platinum,278230,443812,22,47478,0,1,9,5,1,Yes,Low Satisfaction,4652844,Medium
CUST04650,Female,21,Single,112,Mumbai,Silver,30633,51356,39,17905,3,0,60,2,5,No,nan,2005360,Low
CUST04651,Male,57,Married,79,Mumbai,Silver,59772,94305,24,10685,2,2,1,6,3,No,nan,844115,Medium
CUST04652,Female,39,Single,24,Rural Areas,Gold,718448,1234951,14,3992,4,1,22,5,4,No,nan,95808,Medium
CUST04653,Female,37,Divorced,5,Delhi,Silver,49749,94876,37,45130,1,3,81,3,1,Yes,Poor Service,225650,High
CUST04654,Male,36,Married,53,Mumbai,Platinum,51879,78776,22,788,2,0,64,1,5,Yes,Low Satisfaction,41764,Medium
CUST04655,Female,33,Married,118,Ahmedabad,Silver,175150,333024,1,41084,2,0,57,0,5,No,nan,4847912,Low
CUST04656,Male,48,Married,96,Chennai,Silver,405715,558137,14,1576,2,3,10,8,5,Yes,Technical Issues,151296,Medium
CUST04657,Male,27,Single,73,Hyderabad,Platinum,338679,439302,43,48832,3,2,100,7,3,Yes,Poor Service,3564736,Medium
CUST04658,Female,41,Married,55,Ahmedabad,Gold,501901,698405,34,34639,0,0,35,3,2,No,nan,1905145,Medium
CUST04659,Male,34,Divorced,5,Kolkata,Silver,85393,116584,9,1574,2,1,96,9,5,Yes,High Fees,7870,High
CUST04660,Female,30,Single,69,Hyderabad,Gold,60550,120377,13,38202,1,1,62,0,5,No,nan,2635938,Low
CUST04661,Male,63,Married,41,Chennai,Gold,173946,261761,26,28035,3,2,35,3,4,No,nan,1149435,Medium
CUST04662,Male,42,Married,105,Hyderabad,Gold,864493,1487946,13,33307,1,1,56,4,5,No,nan,3497235,Low
CUST04663,Male,44,Married,98,Hyderabad,Silver,72879,128036,34,4774,1,0,87,0,1,Yes,High Fees,467852,Medium
CUST04664,Male,49,Single,7,Bengaluru,Platinum,46035,71638,32,28698,1,0,88,8,2,Yes,Low Satisfaction,200886,High
CUST04665,Male,23,Married,90,Chennai,Platinum,272007,375058,0,49834,4,3,22,6,2,No,nan,4485060,Medium
CUST04666,Female,55,Divorced,1,Hyderabad,Gold,565030,876066,33,30359,0,0,53,6,5,Yes,Technical Issues,30359,High
CUST04667,Female,18,Single,52,Ahmedabad,Silver,42514,67129,18,38764,1,2,62,0,3,No,nan,2015728,Medium
CUST04668,Female,30,Married,98,Pune,Platinum,51958,102004,23,46260,2,1,85,8,3,No,nan,4533480,Medium
CUST04669,Female,33,Married,26,Chennai,Gold,172330,285188,41,35776,4,0,32,9,5,No,nan,930176,Medium
CUST04670,Female,43,Married,96,Bengaluru,Gold,72016,142296,3,12518,3,0,46,7,5,No,nan,1201728,Medium
CUST04671,Female,40,Married,63,Ahmedabad,Silver,189960,315593,35,8572,1,0,18,5,3,No,nan,540036,Medium
CUST04672,Male,36,Married,12,Hyderabad,Platinum,38767,51017,12,13848,1,1,33,3,5,No,nan,166176,Medium
CUST04673,Male,37,Single,70,Ahmedabad,Gold,56204,84727,31,47178,1,3,22,5,4,No,nan,3302460,Medium
CUST04674,Female,28,Divorced,84,Tier-2 Cities,Silver,140658,257945,8,14452,1,0,89,3,4,Yes,Better Offers Elsewhere,1213968,Low
CUST04675,Female,23,Married,19,Tier-2 Cities,Silver,24399,37508,38,49333,3,0,85,1,5,No,nan,937327,Medium
CUST04676,Male,45,Single,80,Rural Areas,Platinum,47138,60326,15,818,3,1,66,8,3,Yes,Poor Service,65440,Medium
CUST04677,Male,44,Married,4,Tier-2 Cities,Silver,600776,767107,49,12318,2,1,3,9,4,Yes,Technical Issues,49272,High
CUST04678,Male,53,Married,96,Rural Areas,Platinum,49499,68786,2,26511,2,3,96,1,3,Yes,Technical Issues,2545056,Medium
CUST04679,Female,30,Divorced,82,Mumbai,Gold,207285,342396,19,19287,4,1,74,6,5,No,nan,1581534,Medium
CUST04680,Female,44,Divorced,5,Bengaluru,Gold,573376,1068843,9,47250,1,0,83,2,5,Yes,Low Satisfaction,236250,High
CUST04681,Female,35,Married,54,Tier-2 Cities,Silver,69887,113704,21,44124,1,0,95,3,5,No,nan,2382696,Low
